date,dataset,variable,window,lag,rolling_autocorrelation
2023-03-30,daily_uci,r_uci,500,1,-0.014382520488988556
2023-03-31,daily_uci,r_uci,500,1,-0.01436633198444132
2023-04-03,daily_uci,r_uci,500,1,-0.014026881060160512
2023-04-04,daily_uci,r_uci,500,1,-0.013785489347672498
2023-04-05,daily_uci,r_uci,500,1,-0.014568644939364845
2023-04-06,daily_uci,r_uci,500,1,-0.01528789544214405
2023-04-07,daily_uci,r_uci,500,1,-0.01682848286339668
2023-04-10,daily_uci,r_uci,500,1,-0.017287331921202485
2023-04-11,daily_uci,r_uci,500,1,-0.01699565709245233
2023-04-12,daily_uci,r_uci,500,1,-0.017872947372541817
2023-04-13,daily_uci,r_uci,500,1,-0.016324904499120888
2023-04-14,daily_uci,r_uci,500,1,-0.016516847347175276
2023-04-17,daily_uci,r_uci,500,1,-0.016463215715120074
2023-04-18,daily_uci,r_uci,500,1,-0.016239092495170054
2023-04-19,daily_uci,r_uci,500,1,-0.019703640764479564
2023-04-20,daily_uci,r_uci,500,1,-0.02038375815120282
2023-04-25,daily_uci,r_uci,500,1,-0.020192053168510245
2023-04-26,daily_uci,r_uci,500,1,-0.020206874618644635
2023-04-27,daily_uci,r_uci,500,1,-0.020165320807439237
2023-04-28,daily_uci,r_uci,500,1,-0.020061486861560226
2023-05-01,daily_uci,r_uci,500,1,-0.02029786124343572
2023-05-02,daily_uci,r_uci,500,1,-0.02092088834814525
2023-05-03,daily_uci,r_uci,500,1,-0.021293670082839788
2023-05-04,daily_uci,r_uci,500,1,-0.021225471339756042
2023-05-05,daily_uci,r_uci,500,1,-0.021501519090133907
2023-05-08,daily_uci,r_uci,500,1,-0.021098784122735154
2023-05-10,daily_uci,r_uci,500,1,-0.020790453361434345
2023-05-11,daily_uci,r_uci,500,1,-0.02015323110640625
2023-05-12,daily_uci,r_uci,500,1,-0.020145081782613716
2023-05-15,daily_uci,r_uci,500,1,-0.019893809424612496
2023-05-16,daily_uci,r_uci,500,1,-0.019673395696172567
2023-05-17,daily_uci,r_uci,500,1,-0.019911405918188994
2023-05-18,daily_uci,r_uci,500,1,-0.019987621610373953
2023-05-19,daily_uci,r_uci,500,1,-0.01975653709592707
2023-05-22,daily_uci,r_uci,500,1,-0.017152260669940106
2023-05-23,daily_uci,r_uci,500,1,-0.0165313927463996
2023-05-24,daily_uci,r_uci,500,1,-0.016675378121463823
2023-05-25,daily_uci,r_uci,500,1,-0.016379248129070156
2023-05-26,daily_uci,r_uci,500,1,-0.01602928247199808
2023-05-29,daily_uci,r_uci,500,1,-0.016267115675208183
2023-05-30,daily_uci,r_uci,500,1,-0.015927993944490564
2023-05-31,daily_uci,r_uci,500,1,-0.01607976241297524
2023-06-01,daily_uci,r_uci,500,1,-0.01602587637715139
2023-06-02,daily_uci,r_uci,500,1,-0.016279697402140653
2023-06-05,daily_uci,r_uci,500,1,-0.016433169489964868
2023-06-06,daily_uci,r_uci,500,1,-0.01666488881596863
2023-06-07,daily_uci,r_uci,500,1,-0.0169095877401268
2023-06-08,daily_uci,r_uci,500,1,-0.016685149745741857
2023-06-09,daily_uci,r_uci,500,1,-0.016725929071097316
2023-06-12,daily_uci,r_uci,500,1,-0.016688649345044743
2023-06-13,daily_uci,r_uci,500,1,-0.01662267330999512
2023-06-14,daily_uci,r_uci,500,1,-0.01667594344112112
2023-06-15,daily_uci,r_uci,500,1,-0.016886289936728114
2023-06-16,daily_uci,r_uci,500,1,-0.017055300654760217
2023-06-19,daily_uci,r_uci,500,1,-0.01707074452701742
2023-06-20,daily_uci,r_uci,500,1,-0.017081147704195845
2023-06-21,daily_uci,r_uci,500,1,-0.017105883968515017
2023-06-22,daily_uci,r_uci,500,1,-0.017175800622143297
2023-06-23,daily_uci,r_uci,500,1,-0.017143734513213597
2023-06-26,daily_uci,r_uci,500,1,-0.017214961506097262
2023-06-27,daily_uci,r_uci,500,1,-0.016865356793562287
2023-07-03,daily_uci,r_uci,500,1,-0.01696939839700508
2023-07-04,daily_uci,r_uci,500,1,-0.016860600795589417
2023-07-05,daily_uci,r_uci,500,1,-0.016918589960110638
2023-07-06,daily_uci,r_uci,500,1,-0.01683439739308474
2023-07-07,daily_uci,r_uci,500,1,-0.01683064957052575
2023-07-10,daily_uci,r_uci,500,1,-0.01682839763431123
2023-07-11,daily_uci,r_uci,500,1,-0.016950278164902924
2023-07-12,daily_uci,r_uci,500,1,-0.015766415481839133
2023-07-13,daily_uci,r_uci,500,1,-0.018726832484239495
2023-07-14,daily_uci,r_uci,500,1,-0.019200432688162582
2023-07-17,daily_uci,r_uci,500,1,-0.019137973509952774
2023-07-18,daily_uci,r_uci,500,1,-0.019145443307811517
2023-07-19,daily_uci,r_uci,500,1,-0.016781013745419824
2023-07-20,daily_uci,r_uci,500,1,-0.01612473159441817
2023-07-21,daily_uci,r_uci,500,1,-0.01597980196309262
2023-07-24,daily_uci,r_uci,500,1,-0.016013902860063396
2023-07-25,daily_uci,r_uci,500,1,-0.016047585505982228
2023-07-26,daily_uci,r_uci,500,1,-0.015521053132200154
2023-07-27,daily_uci,r_uci,500,1,-0.015095013284359936
2023-07-28,daily_uci,r_uci,500,1,-0.015144442655117886
2023-07-31,daily_uci,r_uci,500,1,-0.015126260141983936
2023-08-01,daily_uci,r_uci,500,1,-0.014543280126729811
2023-08-02,daily_uci,r_uci,500,1,-0.014529207206213727
2023-08-03,daily_uci,r_uci,500,1,-0.01423452719484377
2023-08-04,daily_uci,r_uci,500,1,-0.014235475439073234
2023-08-07,daily_uci,r_uci,500,1,-0.014083401156914047
2023-08-08,daily_uci,r_uci,500,1,-0.014702092403457883
2023-08-09,daily_uci,r_uci,500,1,-0.014730626877406084
2023-08-10,daily_uci,r_uci,500,1,-0.014773869512381268
2023-08-11,daily_uci,r_uci,500,1,-0.015280949854948473
2023-08-14,daily_uci,r_uci,500,1,-0.015652682720856667
2023-08-15,daily_uci,r_uci,500,1,-0.014242297697970939
2023-08-16,daily_uci,r_uci,500,1,-0.014527279747489383
2023-08-17,daily_uci,r_uci,500,1,-0.015331958284721435
2023-08-18,daily_uci,r_uci,500,1,-0.01570835009250509
2023-08-21,daily_uci,r_uci,500,1,-0.016344071108762816
2023-08-22,daily_uci,r_uci,500,1,-0.01669948512040037
2023-08-23,daily_uci,r_uci,500,1,-0.0163905937148556
2023-08-24,daily_uci,r_uci,500,1,-0.015288389089934615
2023-08-25,daily_uci,r_uci,500,1,-0.01470253528886894
2023-08-28,daily_uci,r_uci,500,1,-0.015114208547846317
2023-08-29,daily_uci,r_uci,500,1,-0.015301328204174245
2023-08-31,daily_uci,r_uci,500,1,-0.014464226515392588
2023-09-04,daily_uci,r_uci,500,1,-0.013908386030743061
2023-09-05,daily_uci,r_uci,500,1,-0.013996423159640132
2023-09-06,daily_uci,r_uci,500,1,-0.013841407078425124
2023-09-07,daily_uci,r_uci,500,1,-0.013724373908717221
2023-09-08,daily_uci,r_uci,500,1,-0.01357170937306936
2023-09-11,daily_uci,r_uci,500,1,-0.013359094549523904
2023-09-12,daily_uci,r_uci,500,1,-0.013503955120189133
2023-09-13,daily_uci,r_uci,500,1,-0.01376256057744062
2023-09-14,daily_uci,r_uci,500,1,-0.014259077427721463
2023-09-15,daily_uci,r_uci,500,1,-0.014522603380511959
2023-09-18,daily_uci,r_uci,500,1,-0.014960898268841756
2023-09-19,daily_uci,r_uci,500,1,-0.01508418178855509
2023-09-20,daily_uci,r_uci,500,1,-0.015121602935030688
2023-09-21,daily_uci,r_uci,500,1,-0.015232674501850405
2023-09-22,daily_uci,r_uci,500,1,-0.015201977132668174
2023-09-25,daily_uci,r_uci,500,1,-0.015332227844704104
2023-09-26,daily_uci,r_uci,500,1,-0.014965966638391568
2023-09-27,daily_uci,r_uci,500,1,-0.014869947340094057
2023-09-28,daily_uci,r_uci,500,1,-0.014620004695844471
2023-09-29,daily_uci,r_uci,500,1,-0.014322631076091382
2023-10-03,daily_uci,r_uci,500,1,-0.01411347541767608
2023-10-04,daily_uci,r_uci,500,1,-0.014026613248843696
2023-10-05,daily_uci,r_uci,500,1,-0.014056163571801611
2023-10-06,daily_uci,r_uci,500,1,-0.013899735988061483
2023-10-09,daily_uci,r_uci,500,1,-0.013743036641390578
2023-10-10,daily_uci,r_uci,500,1,-0.014317175180571183
2023-10-11,daily_uci,r_uci,500,1,-0.014264364511351026
2023-10-12,daily_uci,r_uci,500,1,-0.014186536176898185
2023-10-13,daily_uci,r_uci,500,1,-0.015167304362745035
2023-10-16,daily_uci,r_uci,500,1,-0.015034611962476335
2023-10-17,daily_uci,r_uci,500,1,-0.01511427806114942
2023-10-18,daily_uci,r_uci,500,1,-0.014176958752855484
2023-10-19,daily_uci,r_uci,500,1,-0.01419197941102212
2023-10-20,daily_uci,r_uci,500,1,-0.014413056823791608
2023-10-23,daily_uci,r_uci,500,1,-0.014434201225133001
2023-10-24,daily_uci,r_uci,500,1,-0.0143514929529706
2023-10-25,daily_uci,r_uci,500,1,-0.014516712736453143
2023-10-26,daily_uci,r_uci,500,1,-0.013900549423487979
2023-10-27,daily_uci,r_uci,500,1,-0.014045257892945757
2023-10-30,daily_uci,r_uci,500,1,-0.0137984179017994
2023-10-31,daily_uci,r_uci,500,1,-0.013325091461510667
2023-11-01,daily_uci,r_uci,500,1,-0.013147371899492668
2023-11-02,daily_uci,r_uci,500,1,-0.013015493470130871
2023-11-03,daily_uci,r_uci,500,1,-0.013084419187588068
2023-11-06,daily_uci,r_uci,500,1,-0.013341356552408761
2023-11-07,daily_uci,r_uci,500,1,-0.012961370316751186
2023-11-08,daily_uci,r_uci,500,1,-0.013205736615916447
2023-11-09,daily_uci,r_uci,500,1,-0.0133238698946921
2023-11-10,daily_uci,r_uci,500,1,-0.01283843535380542
2023-11-13,daily_uci,r_uci,500,1,-0.013277525722339081
2023-11-14,daily_uci,r_uci,500,1,-0.014029288953524508
2023-11-15,daily_uci,r_uci,500,1,-0.014705185666298942
2023-11-16,daily_uci,r_uci,500,1,-0.014665881877645132
2023-11-17,daily_uci,r_uci,500,1,-0.01471228516928692
2023-11-20,daily_uci,r_uci,500,1,-0.01481019435678907
2023-11-21,daily_uci,r_uci,500,1,-0.015300036506515843
2023-11-22,daily_uci,r_uci,500,1,-0.015160555200807287
2023-11-23,daily_uci,r_uci,500,1,-0.014973024136922914
2023-11-24,daily_uci,r_uci,500,1,-0.015260336315551558
2023-11-27,daily_uci,r_uci,500,1,-0.015306074650335797
2023-11-28,daily_uci,r_uci,500,1,-0.015268086053467718
2023-11-29,daily_uci,r_uci,500,1,-0.01518503819675429
2023-11-30,daily_uci,r_uci,500,1,-0.014905406529429897
2023-12-01,daily_uci,r_uci,500,1,-0.014929920730970726
2023-12-04,daily_uci,r_uci,500,1,-0.015222545946016824
2023-12-05,daily_uci,r_uci,500,1,-0.015577790271821082
2023-12-06,daily_uci,r_uci,500,1,-0.015877296978732726
2023-12-07,daily_uci,r_uci,500,1,-0.01677818019905856
2023-12-11,daily_uci,r_uci,500,1,-0.01803154099180328
2023-12-12,daily_uci,r_uci,500,1,-0.0184287678045674
2023-12-13,daily_uci,r_uci,500,1,-0.019021254592018495
2023-12-14,daily_uci,r_uci,500,1,-0.02346617458830182
2023-12-15,daily_uci,r_uci,500,1,-0.027312424163418496
2023-12-18,daily_uci,r_uci,500,1,-0.026815520120250614
2023-12-19,daily_uci,r_uci,500,1,-0.026795828665471144
2023-12-20,daily_uci,r_uci,500,1,-0.027002311402212507
2023-12-21,daily_uci,r_uci,500,1,-0.026896772922818873
2023-12-22,daily_uci,r_uci,500,1,-0.02669731255868692
2023-12-25,daily_uci,r_uci,500,1,-0.02665495338213108
2023-12-26,daily_uci,r_uci,500,1,-0.026644188146440578
2023-12-27,daily_uci,r_uci,500,1,-0.02664837333156296
2023-12-28,daily_uci,r_uci,500,1,-0.026550880396208187
2023-12-29,daily_uci,r_uci,500,1,-0.026287712089748276
2024-01-03,daily_uci,r_uci,500,1,-0.02615066918958964
2024-01-04,daily_uci,r_uci,500,1,-0.02640542524004742
2024-01-05,daily_uci,r_uci,500,1,-0.026365791456040382
2024-01-06,daily_uci,r_uci,500,1,-0.02631924576421666
2024-01-08,daily_uci,r_uci,500,1,-0.026602157861104245
2024-01-09,daily_uci,r_uci,500,1,-0.026764221112504448
2024-01-10,daily_uci,r_uci,500,1,-0.02658347589746817
2024-01-11,daily_uci,r_uci,500,1,-0.026264935193504445
2024-01-12,daily_uci,r_uci,500,1,-0.026434433422629224
2024-01-15,daily_uci,r_uci,500,1,-0.02629525020455774
2024-01-16,daily_uci,r_uci,500,1,-0.026529110053951966
2024-01-17,daily_uci,r_uci,500,1,-0.02683950671412853
2024-01-18,daily_uci,r_uci,500,1,-0.02681913587464564
2024-01-19,daily_uci,r_uci,500,1,-0.026806781450617587
2024-01-22,daily_uci,r_uci,500,1,-0.026718394110499068
2024-01-23,daily_uci,r_uci,500,1,-0.027029757947004008
2024-01-24,daily_uci,r_uci,500,1,-0.02660531665180434
2024-01-25,daily_uci,r_uci,500,1,-0.026585481540981188
2024-01-26,daily_uci,r_uci,500,1,-0.026561381395386142
2024-01-29,daily_uci,r_uci,500,1,-0.026333217358466925
2024-01-30,daily_uci,r_uci,500,1,-0.026421067862855065
2024-01-31,daily_uci,r_uci,500,1,-0.026491122897561066
2024-02-01,daily_uci,r_uci,500,1,-0.02645622564452737
2024-02-02,daily_uci,r_uci,500,1,-0.02636971245846247
2024-02-05,daily_uci,r_uci,500,1,-0.026495941657026827
2024-02-06,daily_uci,r_uci,500,1,-0.026605696857785004
2024-02-07,daily_uci,r_uci,500,1,-0.026636580892494308
2024-02-08,daily_uci,r_uci,500,1,-0.02664215327271814
2024-02-09,daily_uci,r_uci,500,1,-0.02671525829268806
2024-02-12,daily_uci,r_uci,500,1,-0.02700569660134773
2024-02-13,daily_uci,r_uci,500,1,-0.026951977347126933
2024-02-14,daily_uci,r_uci,500,1,-0.026999431903618504
2024-02-15,daily_uci,r_uci,500,1,-0.026624009730291973
2024-02-16,daily_uci,r_uci,500,1,-0.026644814170311493
2024-02-19,daily_uci,r_uci,500,1,-0.02729141355796448
2024-02-20,daily_uci,r_uci,500,1,-0.02868174606507536
2024-02-21,daily_uci,r_uci,500,1,-0.028997913184005384
2024-02-22,daily_uci,r_uci,500,1,-0.028930801938888067
2024-02-23,daily_uci,r_uci,500,1,-0.029071924700589835
2024-02-26,daily_uci,r_uci,500,1,-0.029139217864973112
2024-02-27,daily_uci,r_uci,500,1,-0.029031583085380383
2024-02-28,daily_uci,r_uci,500,1,-0.028553646040499273
2024-02-29,daily_uci,r_uci,500,1,-0.028504422107943104
2024-03-01,daily_uci,r_uci,500,1,-0.028634013951375558
2024-03-04,daily_uci,r_uci,500,1,-0.028380219354014653
2024-03-05,daily_uci,r_uci,500,1,-0.028035403385662832
2024-03-07,daily_uci,r_uci,500,1,-0.027967807758025875
2024-03-11,daily_uci,r_uci,500,1,-0.0281088864088284
2024-03-12,daily_uci,r_uci,500,1,-0.028098412768926627
2024-03-13,daily_uci,r_uci,500,1,-0.028030992692412826
2024-03-14,daily_uci,r_uci,500,1,-0.02805427604744472
2024-03-15,daily_uci,r_uci,500,1,-0.028082914718072262
2024-03-18,daily_uci,r_uci,500,1,-0.028057225272354474
2024-03-19,daily_uci,r_uci,500,1,-0.0282522542299793
2024-03-20,daily_uci,r_uci,500,1,-0.02823262191011046
2024-03-25,daily_uci,r_uci,500,1,-0.028250820864392283
2024-03-26,daily_uci,r_uci,500,1,-0.028220066949883674
2024-03-27,daily_uci,r_uci,500,1,-0.028207546098549977
2024-03-28,daily_uci,r_uci,500,1,-0.02820480980130359
2024-03-29,daily_uci,r_uci,500,1,-0.02820809095869969
2024-04-01,daily_uci,r_uci,500,1,-0.028116008424011248
2024-04-02,daily_uci,r_uci,500,1,-0.028089061392449894
2024-04-03,daily_uci,r_uci,500,1,-0.02806199198628728
2024-04-04,daily_uci,r_uci,500,1,-0.027589934725313556
2024-04-05,daily_uci,r_uci,500,1,-0.027706791809831068
2024-04-08,daily_uci,r_uci,500,1,-0.02754654357267916
2024-04-09,daily_uci,r_uci,500,1,-0.02753803935370875
2024-04-13,daily_uci,r_uci,500,1,-0.027551024427552178
2024-04-15,daily_uci,r_uci,500,1,-0.027655099370331074
2024-04-16,daily_uci,r_uci,500,1,-0.0276455099936313
2024-04-17,daily_uci,r_uci,500,1,-0.02767862963680845
2024-04-18,daily_uci,r_uci,500,1,-0.028352712967533777
2024-04-19,daily_uci,r_uci,500,1,-0.02959470262605906
2024-04-22,daily_uci,r_uci,500,1,-0.029884787713901524
2024-04-23,daily_uci,r_uci,500,1,-0.03013082728059848
2024-04-24,daily_uci,r_uci,500,1,-0.03013409785573839
2024-04-25,daily_uci,r_uci,500,1,-0.030015582347272595
2024-04-26,daily_uci,r_uci,500,1,-0.03548522400417844
2024-04-29,daily_uci,r_uci,500,1,-0.040557584344550354
2024-04-30,daily_uci,r_uci,500,1,-0.05788092914726883
2024-05-01,daily_uci,r_uci,500,1,-0.06375164338613785
2024-05-02,daily_uci,r_uci,500,1,-0.06333648096185786
2024-05-03,daily_uci,r_uci,500,1,-0.06306174688531531
2024-05-06,daily_uci,r_uci,500,1,-0.06266041122593603
2024-05-07,daily_uci,r_uci,500,1,-0.0627377910930796
2024-05-08,daily_uci,r_uci,500,1,-0.06262533662753371
2024-05-10,daily_uci,r_uci,500,1,-0.06262977738768216
2024-05-13,daily_uci,r_uci,500,1,-0.06259756138502073
2024-05-14,daily_uci,r_uci,500,1,-0.062331631358149696
2024-05-15,daily_uci,r_uci,500,1,-0.0623425004975314
2024-05-16,daily_uci,r_uci,500,1,-0.06245856302787164
2024-05-17,daily_uci,r_uci,500,1,-0.06174789711254795
2024-05-20,daily_uci,r_uci,500,1,-0.061646758048572545
2024-05-21,daily_uci,r_uci,500,1,-0.06209840133066677
2024-05-22,daily_uci,r_uci,500,1,-0.06128299592915485
2024-05-23,daily_uci,r_uci,500,1,-0.06239823138884841
2024-05-24,daily_uci,r_uci,500,1,-0.06212380833564739
2024-05-27,daily_uci,r_uci,500,1,-0.06468954896885526
2024-05-28,daily_uci,r_uci,500,1,-0.056559828422424296
2024-05-29,daily_uci,r_uci,500,1,-0.05701349420222016
2024-05-30,daily_uci,r_uci,500,1,-0.06118035140575685
2024-05-31,daily_uci,r_uci,500,1,-0.05679509293381994
2024-06-03,daily_uci,r_uci,500,1,-0.06337802054460555
2024-06-04,daily_uci,r_uci,500,1,-0.05053760947677266
2024-06-05,daily_uci,r_uci,500,1,-0.05996425169071236
2024-06-06,daily_uci,r_uci,500,1,-0.05913677613161731
2024-06-07,daily_uci,r_uci,500,1,-0.05887713208537125
2024-06-10,daily_uci,r_uci,500,1,-0.05970152494018597
2024-06-11,daily_uci,r_uci,500,1,-0.060186123641012765
2024-06-12,daily_uci,r_uci,500,1,-0.05978856395244515
2024-06-13,daily_uci,r_uci,500,1,-0.06098830768638073
2024-06-14,daily_uci,r_uci,500,1,-0.06044911663904408
2024-06-19,daily_uci,r_uci,500,1,-0.06027542874345862
2024-06-20,daily_uci,r_uci,500,1,-0.06032014096354597
2024-06-21,daily_uci,r_uci,500,1,-0.060489098309604805
2024-06-24,daily_uci,r_uci,500,1,-0.06057982037535358
2024-06-25,daily_uci,r_uci,500,1,-0.06071859200323228
2024-06-26,daily_uci,r_uci,500,1,-0.06124192411264825
2024-06-27,daily_uci,r_uci,500,1,-0.05656726566784113
2024-06-28,daily_uci,r_uci,500,1,-0.055192162146799985
2024-07-01,daily_uci,r_uci,500,1,-0.0552851205088556
2024-07-02,daily_uci,r_uci,500,1,-0.05491273027510131
2024-07-03,daily_uci,r_uci,500,1,-0.0552468468928081
2024-07-04,daily_uci,r_uci,500,1,-0.05554062489279585
2024-07-05,daily_uci,r_uci,500,1,-0.05574894108802573
2024-07-08,daily_uci,r_uci,500,1,-0.05556811258225916
2024-07-09,daily_uci,r_uci,500,1,-0.05579656472603862
2024-07-10,daily_uci,r_uci,500,1,-0.055931991238051815
2024-07-11,daily_uci,r_uci,500,1,-0.055976702691770394
2024-07-12,daily_uci,r_uci,500,1,-0.056088640358967684
2024-07-15,daily_uci,r_uci,500,1,-0.04746230545421334
2024-07-16,daily_uci,r_uci,500,1,-0.062346111267713104
2024-07-17,daily_uci,r_uci,500,1,-0.06167201852568869
2024-07-18,daily_uci,r_uci,500,1,-0.06165209408047831
2024-07-19,daily_uci,r_uci,500,1,-0.06163216094512399
2024-07-22,daily_uci,r_uci,500,1,-0.0618454245890249
2024-07-23,daily_uci,r_uci,500,1,-0.06180007428185607
2024-07-24,daily_uci,r_uci,500,1,-0.06197974697917413
2024-07-25,daily_uci,r_uci,500,1,-0.061569189261482485
2024-07-26,daily_uci,r_uci,500,1,-0.06358420463896838
2024-07-29,daily_uci,r_uci,500,1,-0.06405194589188756
2024-07-30,daily_uci,r_uci,500,1,-0.06397786616289326
2024-07-31,daily_uci,r_uci,500,1,-0.06414310275227593
2024-08-01,daily_uci,r_uci,500,1,-0.06409911481693738
2024-08-02,daily_uci,r_uci,500,1,-0.06408330665639364
2024-08-05,daily_uci,r_uci,500,1,-0.06399801157342577
2024-08-06,daily_uci,r_uci,500,1,-0.06329575648890182
2024-08-07,daily_uci,r_uci,500,1,-0.06466376593206327
2024-08-08,daily_uci,r_uci,500,1,-0.06461023273881798
2024-08-09,daily_uci,r_uci,500,1,-0.06467511694954035
2024-08-12,daily_uci,r_uci,500,1,-0.0638126557737587
2024-08-13,daily_uci,r_uci,500,1,-0.0640680566441338
2024-08-14,daily_uci,r_uci,500,1,-0.06420875156082148
2024-08-15,daily_uci,r_uci,500,1,-0.05971594015447938
2024-08-16,daily_uci,r_uci,500,1,-0.0649485547867428
2024-08-19,daily_uci,r_uci,500,1,-0.06495325130040669
2024-08-20,daily_uci,r_uci,500,1,-0.06501208605204827
2024-08-21,daily_uci,r_uci,500,1,-0.06561818286257803
2024-08-22,daily_uci,r_uci,500,1,-0.06182449713266699
2024-08-23,daily_uci,r_uci,500,1,-0.06231693813106794
2024-08-26,daily_uci,r_uci,500,1,-0.06336643490745672
2024-08-27,daily_uci,r_uci,500,1,-0.06790659507214511
2024-08-28,daily_uci,r_uci,500,1,-0.07206292413342331
2024-08-29,daily_uci,r_uci,500,1,-0.06858519898172558
2024-08-30,daily_uci,r_uci,500,1,-0.06539677603787436
2024-09-04,daily_uci,r_uci,500,1,-0.0844920188511684
2024-09-05,daily_uci,r_uci,500,1,-0.10201573984792321
2024-09-06,daily_uci,r_uci,500,1,-0.10266652516896274
2024-09-09,daily_uci,r_uci,500,1,-0.10382324096849255
2024-09-10,daily_uci,r_uci,500,1,-0.10834265649032523
2024-09-11,daily_uci,r_uci,500,1,-0.11047410714471248
2024-09-12,daily_uci,r_uci,500,1,-0.11024809818237591
2024-09-13,daily_uci,r_uci,500,1,-0.10988437092471164
2024-09-16,daily_uci,r_uci,500,1,-0.11221705667230392
2024-09-17,daily_uci,r_uci,500,1,-0.11380138621543552
2024-09-18,daily_uci,r_uci,500,1,-0.11400756988856944
2024-09-19,daily_uci,r_uci,500,1,-0.11395667789730188
2024-09-20,daily_uci,r_uci,500,1,-0.11395822045734338
2024-09-23,daily_uci,r_uci,500,1,-0.1155320562674637
2024-09-24,daily_uci,r_uci,500,1,-0.10917940715741363
2024-09-25,daily_uci,r_uci,500,1,-0.10933743547477692
2024-09-26,daily_uci,r_uci,500,1,-0.11540786624698503
2024-09-27,daily_uci,r_uci,500,1,-0.1270447365775328
2024-09-30,daily_uci,r_uci,500,1,-0.12382499204181696
2024-10-02,daily_uci,r_uci,500,1,-0.12471739140220117
2024-10-03,daily_uci,r_uci,500,1,-0.12472344993713147
2024-10-04,daily_uci,r_uci,500,1,-0.12785797138861357
2024-10-07,daily_uci,r_uci,500,1,-0.10728009323469577
2024-10-08,daily_uci,r_uci,500,1,-0.10881304891027942
2024-10-09,daily_uci,r_uci,500,1,-0.11109905088295624
2024-10-10,daily_uci,r_uci,500,1,-0.10792936967615235
2024-10-11,daily_uci,r_uci,500,1,-0.10714789162235014
2024-10-14,daily_uci,r_uci,500,1,-0.10659401162147734
2024-10-15,daily_uci,r_uci,500,1,-0.10622528048252952
2024-10-16,daily_uci,r_uci,500,1,-0.10660843240467341
2024-10-17,daily_uci,r_uci,500,1,-0.1069254835561081
2024-10-18,daily_uci,r_uci,500,1,-0.10672005819921691
2024-10-21,daily_uci,r_uci,500,1,-0.11060677043533666
2024-10-22,daily_uci,r_uci,500,1,-0.11232626605719544
2024-10-23,daily_uci,r_uci,500,1,-0.11215404669970264
2024-10-24,daily_uci,r_uci,500,1,-0.12083313098773824
2024-10-25,daily_uci,r_uci,500,1,-0.1212044762119108
2024-10-28,daily_uci,r_uci,500,1,-0.12153146486830466
2024-10-29,daily_uci,r_uci,500,1,-0.11532833287050405
2024-10-30,daily_uci,r_uci,500,1,-0.116010814647314
2024-10-31,daily_uci,r_uci,500,1,-0.11603376726766595
2024-11-01,daily_uci,r_uci,500,1,-0.11604338458558174
2024-11-04,daily_uci,r_uci,500,1,-0.11580337958573657
2024-11-05,daily_uci,r_uci,500,1,-0.11868545617560099
2024-11-06,daily_uci,r_uci,500,1,-0.10869601739175443
2024-11-07,daily_uci,r_uci,500,1,-0.1084406414537371
2024-11-08,daily_uci,r_uci,500,1,-0.10850801433190173
2024-11-11,daily_uci,r_uci,500,1,-0.10852129043412578
2024-11-12,daily_uci,r_uci,500,1,-0.10891225824697927
2024-11-13,daily_uci,r_uci,500,1,-0.09966604491284081
2024-11-14,daily_uci,r_uci,500,1,-0.09962792496916692
2024-11-15,daily_uci,r_uci,500,1,-0.09992880172566918
2024-11-18,daily_uci,r_uci,500,1,-0.09595180372842135
2024-11-19,daily_uci,r_uci,500,1,-0.09663107061978742
2024-11-20,daily_uci,r_uci,500,1,-0.09667684933350351
2024-11-21,daily_uci,r_uci,500,1,-0.10274054666796387
2024-11-22,daily_uci,r_uci,500,1,-0.06798958305238834
2024-11-25,daily_uci,r_uci,500,1,-0.04545403075084595
2024-11-26,daily_uci,r_uci,500,1,-0.04662912990592073
2024-11-27,daily_uci,r_uci,500,1,-0.04609101511592717
2024-11-28,daily_uci,r_uci,500,1,-0.04607399316943965
2024-11-29,daily_uci,r_uci,500,1,-0.046084891540041
2024-12-02,daily_uci,r_uci,500,1,-0.046107221474928725
2024-12-03,daily_uci,r_uci,500,1,-0.046025597802987
2024-12-04,daily_uci,r_uci,500,1,-0.04153556432960639
2024-12-05,daily_uci,r_uci,500,1,-0.04081611147995444
2024-12-06,daily_uci,r_uci,500,1,-0.04077112463641206
2024-12-10,daily_uci,r_uci,500,1,-0.04040519061985908
2024-12-11,daily_uci,r_uci,500,1,-0.03913606338003782
2024-12-12,daily_uci,r_uci,500,1,-0.03995440331723892
2024-12-13,daily_uci,r_uci,500,1,-0.039778287857383264
2024-12-14,daily_uci,r_uci,500,1,-0.04022925428170692
2024-12-16,daily_uci,r_uci,500,1,-0.03894743044105518
2024-12-17,daily_uci,r_uci,500,1,-0.037985234342896586
2024-12-18,daily_uci,r_uci,500,1,-0.03821349065663956
2024-12-19,daily_uci,r_uci,500,1,-0.03826314012227674
2024-12-20,daily_uci,r_uci,500,1,-0.038300323876510445
2024-12-23,daily_uci,r_uci,500,1,-0.0380105107739671
2024-12-24,daily_uci,r_uci,500,1,-0.0374246910756619
2024-12-25,daily_uci,r_uci,500,1,-0.03572450367139016
2024-12-26,daily_uci,r_uci,500,1,-0.034806862895978646
2024-12-27,daily_uci,r_uci,500,1,-0.03676813346919887
2025-01-03,daily_uci,r_uci,500,1,-0.036840596144724805
2025-01-04,daily_uci,r_uci,500,1,-0.036935245806683024
